order_id,customer_id,product_id,order_date,ship_date,quantity,unit_price,discount_pct
O0034510,C00634,P00036,2024-06-13,2024-06-18,6,1717.51,0
O0034511,C00793,P00418,2025-02-10,2025-02-13,10,139.29,0
O0034512,C00819,P00233,2024-05-26,2024-05-27,7,2097.69,0.2
O0034513,C00778,P00411,2024-07-24,2024-08-01,5,1591.03,0.2
O0034514,C00444,P00389,2024-07-18,2024-07-18,8,2404.57,0.2
O0034515,C00612,P00288,2024-11-29,2024-11-30,4,2023.28,0.1
O0034516,C01000,P00051,2024-02-01,2024-02-11,9,1069.78,0.05
O0034517,C00190,P00482,2025-02-28,2025-03-08,7,1347.24,0.05
O0034518,C00614,P00044,2024-09-18,2024-09-23,1,867.6,0
O0034519,C00312,P00266,2024-06-17,2024-06-18,3,1048.5,0
O0034520,C00285,P00278,2024-11-13,2024-11-16,8,2102.65,0
O0034521,C00810,P00295,2024-11-14,2024-11-28,4,1888.95,0
O0034522,C00562,P00131,2024-03-16,2024-03-18,10,556.68,0
O0034523,C00440,P00259,2024-01-05,2024-01-18,9,195.98,0
O0034524,C00782,P00126,2025-03-13,2025-03-20,2,717.41,0.2
O0034525,C00561,P00490,2024-02-08,2024-02-15,2,861.73,0
O0034526,C00997,P00424,2025-01-13,2025-01-19,1,1509.58,0.1
O0034527,C00810,P00211,2024-01-23,2024-01-27,6,2008.04,0.15
O0034528,C00604,P00039,2024-07-20,2024-08-02,7,1445.3,0.15
O0034529,C00872,P00275,2025-03-02,2025-03-04,9,1020.54,0
O0034530,C00155,P00299,2024-12-26,2025-01-09,7,79.34,0
O0034531,C00782,P00444,2024-08-14,2024-08-16,5,934.24,0
O0034532,C00772,P00497,2024-06-13,2024-06-22,8,90.69,0
O0034533,C00344,P00494,2025-02-24,2025-03-02,1,2386.5,0
O0034534,C00970,P00457,2024-05-25,2024-06-04,8,617.7,0.05
O0034535,C00026,P00452,2024-08-16,2024-08-18,1,800.32,0
O0034536,C00118,P00188,2025-02-18,2025-02-23,6,2411.67,0.1
O0034537,C00544,P00300,2024-10-27,2024-10-27,9,1283.29,0
O0034538,C00108,P00090,2024-09-24,2024-09-28,8,1143.28,0.05
O0034539,C00125,P00395,2024-09-03,2024-09-11,10,2328.94,0
O0034540,C00920,P00360,2024-08-13,2024-08-24,5,196.14,0
O0034541,C00703,P00107,2024-06-26,2024-07-07,2,545.03,0
O0034542,C00651,P00426,2025-02-11,2025-02-19,3,880.6,0
O0034543,C00698,P00237,2024-02-13,2024-02-14,1,146.33,0
O0034544,C00220,P00453,2024-12-01,2024-12-09,1,1973.93,0
O0034545,C00825,P00058,2024-04-27,2024-05-11,1,1614.38,0.2
O0034546,C00538,P00329,2024-05-09,2024-05-11,3,2389.68,0
O0034547,C00016,P00093,2024-09-08,2024-09-13,7,39.94,0
O0034548,C00320,P00471,2024-05-24,2024-05-28,1,323.11,0
O0034549,C00198,P00405,2024-10-30,2024-11-13,10,321.63,0
O0034550,C00087,P00261,2024-01-29,2024-02-02,4,751.51,0
O0034551,C00030,P00085,2024-06-26,2024-07-05,9,101.08,0.2
O0034552,C00677,P00422,2024-04-22,2024-04-22,1,2372.86,0.1
O0034553,C00422,P00110,2024-12-23,2024-12-29,8,502.76,0
O0034554,C00943,P00315,2024-06-02,2024-06-09,7,2279.36,0.05
O0034555,C00139,P00441,2024-06-28,2024-07-01,7,2311.06,0
O0034556,C00174,P00007,2025-03-24,2025-03-25,3,33.26,0.05
O0034557,C00298,P00439,2024-11-12,2024-11-23,4,2478.57,0.05
O0034558,C00142,P00314,2024-09-05,2024-09-07,1,1370.98,0
O0034559,C00382,P00197,2024-06-15,2024-06-22,1,2122.48,0
O0034560,C00849,P00206,2024-05-17,2024-05-20,8,2193.24,0.15
O0034561,C00418,P00354,2024-11-16,2024-11-16,7,2374.23,0.05
O0034562,C00652,P00366,2024-11-09,2024-11-16,3,1478.93,0.2
O0034563,C00616,P00200,2024-05-03,2024-05-12,9,1523.46,0
O0034564,C00140,P00096,2024-10-29,2024-11-04,6,228.71,0.15
O0034565,C00481,P00149,2024-02-26,2024-03-07,5,2395.38,0
O0034566,C00858,P00498,2024-08-23,2024-08-31,3,2012.16,0.2
O0034567,C00777,P00307,2024-01-04,2024-01-05,9,1888.52,0.2
O0034568,C00539,P00193,2024-09-17,2024-09-17,3,524.18,0.1
O0034569,C00622,P00363,2024-05-30,2024-06-10,7,224.71,0.15
O0034570,C00254,P00399,2024-06-25,2024-07-08,4,2456.33,0.05
O0034571,C00149,P00436,2024-04-10,2024-04-24,10,2019.23,0.2
O0034572,C00821,P00410,2025-02-06,2025-02-09,8,1847.94,0
O0034573,C00965,P00204,2025-02-16,2025-02-24,9,527.99,0
O0034574,C00031,P00265,2024-06-12,2024-06-17,2,1119.76,0
O0034575,C00417,P00475,2024-08-04,2024-08-04,4,1741.83,0
O0034576,C00064,P00014,2024-07-18,2024-07-30,5,634.68,0
O0034577,C00525,P00247,2024-09-19,2024-09-22,1,1220.39,0
O0034578,C00567,P00267,2025-02-06,2025-02-20,1,880.61,0.15
O0034579,C00642,P00074,2024-11-25,2024-11-28,4,136.87,0.15
O0034580,C00370,P00149,2024-04-14,2024-04-18,9,514.39,0.15
O0034581,C00319,P00226,2024-07-09,2024-07-12,10,886.63,0.2
O0034582,C00290,P00396,2024-09-19,2024-10-03,9,2254.99,0
O0034583,C00802,P00425,2024-05-25,2024-06-07,1,2100.71,0.2
O0034584,C00652,P00330,2024-08-01,2024-08-04,5,754.53,0.15
O0034585,C00136,P00272,2024-03-17,2024-03-22,7,1097.62,0
O0034586,C00797,P00216,2025-01-27,2025-01-28,3,632.51,0.05
O0034587,C00756,P00349,2024-08-21,2024-09-04,8,2400.31,0.05
O0034588,C00190,P00124,2024-12-14,2024-12-27,5,867.85,0.1
O0034589,C00409,P00422,2024-06-09,2024-06-10,10,1841.44,0.05
O0034590,C00570,P00424,2025-02-26,2025-03-05,7,415.47,0
O0034591,C00001,P00230,2024-04-19,2024-04-30,3,812.06,0
O0034592,C00037,P00093,2024-03-04,2024-03-11,4,1015.01,0.1
O0034593,C00894,P00438,2024-04-15,2024-04-22,4,195.7,0
O0034594,C00747,P00161,2024-03-04,2024-03-08,6,454.7,0.05
O0034595,C00584,P00449,2024-03-19,2024-03-29,8,1925.56,0
O0034596,C00968,P00485,2024-07-31,2024-08-11,1,2474.69,0.05
O0034597,C00762,P00326,2024-08-03,2024-08-06,5,1254.09,0.1
O0034598,C00677,P00010,2024-10-12,2024-10-16,8,2191.59,0
O0034599,C00156,P00155,2024-12-27,2025-01-04,7,155.64,0.15
O0034600,C00110,P00071,2024-11-03,2024-11-11,10,2419.92,0.15
O0034601,C00997,P00425,2025-02-03,2025-02-05,1,695.68,0.05
O0034602,C00491,P00011,2024-03-30,2024-04-05,4,193.96,0
O0034603,C00931,P00471,2024-08-06,2024-08-10,5,197.4,0
O0034604,C00765,P00189,2024-04-12,2024-04-24,10,1796.37,0.15
O0034605,C00097,P00174,2024-09-15,2024-09-29,10,2405.26,0.05
O0034606,C00727,P00237,2024-06-16,2024-06-20,9,1605.41,0.15
O0034607,C00866,P00150,2024-02-05,2024-02-07,3,1814.81,0
O0034608,C00888,P00461,2024-11-20,2024-12-04,6,1201.83,0
O0034609,C00739,P00430,2025-01-24,2025-01-28,9,2248.21,0.2
O0034610,C00624,P00005,2025-01-13,2025-01-22,8,2176.59,0
O0034611,C00888,P00319,2025-03-14,2025-03-18,9,1820.07,0.05
O0034612,C00505,P00344,2024-04-18,2024-04-26,8,1786.54,0.1
O0034613,C00012,P00457,2024-02-12,2024-02-14,10,575.73,0.2
O0034614,C00888,P00154,2024-05-07,2024-05-20,10,69.57,0
O0034615,C00428,P00284,2024-06-02,2024-06-10,10,2459.26,0.15
O0034616,C00342,P00037,2024-05-04,2024-05-17,1,2490.11,0
O0034617,C00547,P00116,2024-10-29,2024-11-07,9,2021.21,0
O0034618,C00188,P00015,2024-11-11,2024-11-23,10,1620.84,0.2
O0034619,C00914,P00495,2024-09-10,2024-09-16,10,1320.02,0.05
O0034620,C00312,P00378,2025-03-21,2025-04-03,7,1371.96,0.15
O0034621,C00374,P00427,2024-11-15,2024-11-17,8,1716.88,0.05
O0034622,C00661,P00244,2024-11-22,2024-11-25,2,1126.28,0.05
O0034623,C00744,P00259,2024-06-27,2024-07-07,10,1169.8,0.05
O0034624,C00448,P00465,2024-11-12,2024-11-22,9,1203.07,0
O0034625,C00015,P00008,2024-09-10,2024-09-10,4,1634.38,0.1
O0034626,C00286,P00124,2025-03-03,2025-03-13,2,2233.03,0
O0034627,C00963,P00435,2024-01-12,2024-01-20,4,1081.05,0
O0034628,C00902,P00197,2024-03-09,2024-03-10,10,1543.37,0.15
O0034629,C00728,P00259,2025-02-27,2025-03-07,1,2101.23,0.15
O0034630,C00624,P00417,2024-11-08,2024-11-22,5,2405.89,0.05
O0034631,C00558,P00368,2024-01-02,2024-01-04,10,94.0,0
O0034632,C00327,P00433,2024-01-19,2024-01-30,10,2377.25,0
O0034633,C00790,P00264,2024-12-01,2024-12-09,8,1050.8,0
O0034634,C00567,P00311,2025-01-02,2025-01-09,5,2408.21,0.2
O0034635,C00226,P00480,2024-10-07,2024-10-07,2,2142.22,0.15
O0034636,C00528,P00320,2024-12-27,2025-01-10,1,221.72,0
O0034637,C00748,P00041,2024-07-16,2024-07-27,7,500.66,0
O0034638,C00943,P00181,2024-09-19,2024-10-01,6,1217.05,0.2
O0034639,C00023,P00210,2024-04-25,2024-04-26,10,1550.61,0
O0034640,C00308,P00471,2024-03-13,2024-03-24,4,1364.69,0
O0034641,C00885,P00176,2025-01-13,2025-01-16,8,1926.56,0
O0034642,C00388,P00284,2024-04-27,2024-05-05,2,2075.02,0
O0034643,C00596,P00391,2024-04-17,2024-04-26,1,1058.2,0.1
O0034644,C00271,P00107,2025-01-11,2025-01-20,3,1826.76,0.15
O0034645,C00701,P00141,2024-11-03,2024-11-04,8,2274.45,0
O0034646,C00143,P00390,2024-06-23,2024-06-27,2,348.98,0
O0034647,C00012,P00175,2025-03-01,2025-03-06,4,2036.11,0.05
O0034648,C00801,P00240,2024-05-06,2024-05-14,1,2147.1,0
O0034649,C00131,P00414,2024-10-19,2024-10-29,6,949.0,0.1
O0034650,C00055,P00264,2025-03-05,2025-03-18,4,1427.05,0.05
O0034651,C00610,P00316,2024-02-28,2024-03-08,5,1796.04,0.15
O0034652,C00779,P00412,2025-01-04,2025-01-09,2,949.28,0
O0034653,C00859,P00395,2024-12-09,2024-12-11,1,860.22,0
O0034654,C00780,P00052,2024-03-25,2024-03-27,2,1024.83,0.1
O0034655,C00421,P00306,2024-04-08,2024-04-14,3,638.36,0
O0034656,C00158,P00211,2024-12-22,2024-12-28,7,1263.88,0.2
O0034657,C00794,P00095,2024-03-25,2024-03-26,10,2434.43,0
O0034658,C00919,P00113,2024-07-26,2024-08-08,2,92.31,0
O0034659,C00602,P00451,2024-06-12,2024-06-19,4,1453.83,0.15
O0034660,C00728,P00485,2024-08-28,2024-09-06,6,1383.27,0
O0034661,C00219,P00129,2025-02-22,2025-02-26,9,657.21,0.05
O0034662,C00843,P00182,2024-03-02,2024-03-05,8,1825.66,0
O0034663,C00240,P00354,2025-02-08,2025-02-22,10,610.76,0.05
O0034664,C00788,P00069,2024-12-24,2024-12-29,10,2088.96,0
O0034665,C00494,P00480,2025-01-18,2025-01-25,4,2031.1,0.15
O0034666,C00119,P00442,2024-10-09,2024-10-22,1,431.54,0.15
O0034667,C00176,P00287,2024-01-22,2024-01-28,7,1791.23,0.05
O0034668,C00367,P00391,2024-01-25,2024-01-25,5,850.69,0
O0034669,C00722,P00146,2024-12-19,2024-12-21,1,2331.23,0.05
O0034670,C00962,P00308,2024-07-29,2024-08-06,2,601.11,0.1
O0034671,C00982,P00171,2024-10-10,2024-10-24,5,1100.39,0.05
O0034672,C00842,P00416,2024-04-15,2024-04-16,6,553.11,0
O0034673,C00234,P00231,2024-07-18,2024-07-23,6,1867.49,0.15
O0034674,C00561,P00190,2025-02-18,2025-02-22,8,2264.92,0.1
O0034675,C00420,P00126,2024-04-05,2024-04-07,8,788.2,0.1
O0034676,C00667,P00221,2024-12-27,2024-12-30,2,1986.18,0.15
O0034677,C00532,P00433,2024-03-09,2024-03-12,5,1920.73,0.05
O0034678,C00847,P00134,2024-09-21,2024-09-22,2,785.02,0.2
O0034679,C00158,P00490,2024-11-11,2024-11-24,8,2443.42,0
O0034680,C00983,P00161,2024-05-09,2024-05-12,2,102.47,0.05
O0034681,C00974,P00439,2024-06-09,2024-06-15,3,215.66,0.2
O0034682,C00160,P00347,2025-03-15,2025-03-15,4,1717.28,0.15
O0034683,C00333,P00426,2025-03-21,2025-04-02,1,1715.21,0.05
O0034684,C00425,P00375,2024-02-06,2024-02-12,7,1322.68,0.15
O0034685,C00494,P00017,2024-10-14,2024-10-17,4,1360.96,0.2
O0034686,C00720,P00152,2024-08-26,2024-09-02,10,589.05,0
O0034687,C00072,P00300,2025-02-11,2025-02-18,8,1650.62,0.15
O0034688,C00113,P00135,2025-02-15,2025-02-18,8,1796.72,0.15
O0034689,C00732,P00376,2024-07-11,2024-07-23,3,1496.28,0
O0034690,C00238,P00122,2024-04-16,2024-04-19,2,1318.75,0.05
O0034691,C00394,P00254,2024-10-24,2024-11-07,1,342.21,0.1
O0034692,C00147,P00430,2025-02-07,2025-02-10,7,1465.48,0
O0034693,C00931,P00040,2024-01-19,2024-01-20,10,885.45,0
O0034694,C00385,P00222,2024-01-21,2024-01-27,1,917.03,0.2
O0034695,C00747,P00176,2024-03-31,2024-04-11,3,273.48,0
O0034696,C00262,P00064,2024-05-22,2024-05-28,7,2004.02,0
O0034697,C00283,P00061,2024-03-30,2024-04-08,4,1761.51,0
O0034698,C00062,P00073,2024-04-26,2024-05-10,2,901.2,0.1
O0034699,C00193,P00476,2024-12-08,2024-12-18,8,1342.17,0.1
O0034700,C00239,P00284,2024-03-27,2024-03-29,1,1652.6,0
O0034701,C00798,P00410,2024-07-28,2024-08-09,9,922.26,0.05
O0034702,C00393,P00347,2024-08-19,2024-08-23,1,749.56,0.05
O0034703,C00167,P00028,2024-09-04,2024-09-10,9,115.92,0
O0034704,C00598,P00035,2024-04-17,2024-04-30,9,565.96,0
O0034705,C00327,P00331,2024-07-15,2024-07-17,3,1531.65,0.15
O0034706,C00886,P00215,2024-05-04,2024-05-18,2,2473.82,0.05
O0034707,C00192,P00388,2024-06-06,2024-06-12,4,275.96,0.2
O0034708,C00599,P00497,2025-03-08,2025-03-15,6,2203.58,0
O0034709,C00053,P00114,2024-06-17,2024-06-25,10,699.47,0
O0034710,C00125,P00239,2025-02-21,2025-02-26,9,1537.44,0.15
O0034711,C00113,P00089,2024-10-14,2024-10-23,5,476.15,0.15
O0034712,C00582,P00426,2024-03-07,2024-03-11,2,1012.13,0.15
O0034713,C00906,P00071,2024-04-29,2024-04-29,10,711.25,0
O0034714,C00662,P00206,2025-01-11,2025-01-21,1,2165.09,0
O0034715,C00874,P00493,2025-01-08,2025-01-18,5,2240.85,0.05
O0034716,C00207,P00150,2024-11-08,2024-11-13,2,1518.57,0.15
O0034717,C00516,P00238,2024-10-09,2024-10-13,5,641.06,0
O0034718,C00185,P00365,2024-12-31,2025-01-10,2,853.65,0.1
O0034719,C00485,P00040,2024-10-01,2024-10-13,8,1368.0,0.2
O0034720,C00977,P00342,2024-12-31,2025-01-05,8,409.83,0.2
O0034721,C00352,P00442,2024-07-02,2024-07-06,7,117.47,0
O0034722,C00521,P00408,2025-03-20,2025-03-23,4,2015.19,0
O0034723,C00616,P00419,2025-03-04,2025-03-14,5,2149.46,0
O0034724,C00947,P00452,2024-02-04,2024-02-09,4,163.91,0.05
O0034725,C00392,P00071,2024-08-08,2024-08-14,1,668.63,0.2
O0034726,C00431,P00449,2024-10-18,2024-10-20,5,2068.65,0
O0034727,C00607,P00411,2025-01-11,2025-01-14,6,987.76,0.15
O0034728,C00764,P00361,2024-08-11,2024-08-16,9,2289.72,0.2
O0034729,C00195,P00160,2024-03-01,2024-03-15,6,2181.12,0.2
O0034730,C00035,P00001,2024-09-14,2024-09-26,10,1147.74,0.2
O0034731,C00158,P00098,2024-08-10,2024-08-16,10,730.5,0.2
O0034732,C00187,P00226,2024-03-30,2024-04-07,5,1308.01,0
O0034733,C00475,P00455,2024-02-25,2024-02-25,7,1296.36,0
O0034734,C00389,P00176,2025-03-26,2025-03-26,9,2436.01,0.05
O0034735,C00268,P00279,2024-01-03,2024-01-16,7,1072.52,0
O0034736,C00527,P00316,2025-02-27,2025-03-01,9,552.51,0
O0034737,C00064,P00240,2024-07-07,2024-07-20,4,2026.9,0
O0034738,C00206,P00012,2024-07-10,2024-07-13,10,737.06,0
O0034739,C00309,P00285,2024-04-15,2024-04-25,7,1514.65,0.05
O0034740,C00220,P00233,2024-01-14,2024-01-14,1,102.3,0.15
O0034741,C00909,P00168,2024-08-04,2024-08-04,10,2334.83,0.05
O0034742,C00023,P00053,2024-03-27,2024-04-09,7,878.26,0
O0034743,C00967,P00365,2024-05-29,2024-06-05,1,903.31,0.2
O0034744,C00035,P00047,2024-02-19,2024-02-25,4,1714.96,0
O0034745,C00197,P00496,2025-03-23,2025-04-03,2,1937.08,0
O0034746,C00729,P00048,2024-11-16,2024-11-24,2,1374.11,0
O0034747,C00324,P00080,2024-09-15,2024-09-29,1,701.34,0.2
O0034748,C00091,P00306,2024-06-04,2024-06-04,9,1929.53,0
O0034749,C00506,P00137,2024-09-06,2024-09-08,3,987.83,0
O0034750,C00430,P00374,2025-01-27,2025-02-02,2,612.59,0.2
O0034751,C00107,P00160,2024-08-23,2024-09-06,10,2250.4,0.05
O0034752,C00072,P00178,2024-10-15,2024-10-27,5,533.3,0.2
O0034753,C00008,P00298,2024-12-12,2024-12-22,4,340.72,0.15
O0034754,C00189,P00118,2024-07-10,2024-07-21,9,1018.56,0.2
O0034755,C00945,P00115,2024-08-10,2024-08-19,5,1886.33,0.1
O0034756,C00605,P00375,2024-02-19,2024-03-03,1,1280.48,0
O0034757,C00621,P00365,2025-02-11,2025-02-24,9,2487.81,0.1
O0034758,C00761,P00009,2024-07-03,2024-07-17,5,282.13,0
O0034759,C00666,P00072,2024-03-13,2024-03-14,5,534.61,0.15
O0034760,C00543,P00230,2025-03-16,2025-03-28,1,2369.47,0
O0034761,C00292,P00364,2024-01-02,2024-01-09,9,108.05,0.2
O0034762,C00018,P00203,2024-01-10,2024-01-16,2,1352.63,0
O0034763,C00451,P00002,2025-02-18,2025-03-03,10,1570.38,0.2
O0034764,C00054,P00017,2024-01-21,2024-01-27,8,248.9,0.2
O0034765,C00542,P00366,2024-11-26,2024-12-01,6,169.81,0
O0034766,C00152,P00028,2024-08-24,2024-08-31,1,2434.64,0.1
O0034767,C00804,P00450,2024-08-30,2024-09-12,9,43.29,0
O0034768,C00090,P00016,2025-02-10,2025-02-19,10,1629.34,0.15
O0034769,C00909,P00165,2024-07-23,2024-08-05,6,1912.96,0
O0034770,C00963,P00273,2024-06-18,2024-06-20,2,81.56,0
O0034771,C00426,P00308,2025-02-11,2025-02-11,9,1038.96,0.15
O0034772,C00995,P00019,2024-03-31,2024-04-02,10,1178.08,0
O0034773,C00307,P00066,2024-02-27,2024-03-02,9,2130.38,0.15
O0034774,C00251,P00438,2024-12-25,2025-01-08,5,733.32,0.2
O0034775,C00308,P00080,2025-01-23,2025-01-31,8,1648.95,0
O0034776,C00602,P00274,2024-11-29,2024-12-05,9,1666.05,0
O0034777,C00174,P00138,2024-07-23,2024-08-01,2,608.83,0
O0034778,C00311,P00319,2025-02-26,2025-03-11,4,1003.21,0.2
O0034779,C00404,P00498,2025-02-22,2025-02-22,3,1373.05,0
O0034780,C00585,P00455,2025-02-14,2025-02-20,7,1140.06,0.2
O0034781,C00170,P00209,2024-02-23,2024-03-06,8,2112.94,0
O0034782,C00586,P00270,2024-10-04,2024-10-13,9,1976.13,0.15
O0034783,C00947,P00356,2024-04-06,2024-04-15,9,1374.6,0.15
O0034784,C00078,P00106,2024-12-31,2025-01-10,4,1416.0,0
O0034785,C00805,P00007,2024-04-22,2024-05-05,3,765.72,0
O0034786,C00579,P00355,2024-06-01,2024-06-03,5,118.89,0.15
O0034787,C00647,P00488,2024-12-31,2025-01-05,10,1284.36,0.15
O0034788,C00898,P00461,2024-12-06,2024-12-15,5,21.12,0.1
O0034789,C00881,P00313,2024-01-28,2024-01-28,5,2214.04,0
O0034790,C00101,P00105,2024-07-02,2024-07-13,7,2040.44,0
O0034791,C00965,P00033,2024-06-27,2024-07-10,10,1784.18,0.05
O0034792,C00974,P00068,2024-06-01,2024-06-12,9,1667.77,0
O0034793,C00504,P00177,2024-09-28,2024-10-10,4,1289.46,0.15
O0034794,C00950,P00113,2024-05-26,2024-05-31,7,2270.35,0.15
O0034795,C00950,P00116,2024-04-12,2024-04-12,8,595.19,0.2
O0034796,C00871,P00472,2024-02-24,2024-03-01,1,2202.93,0
O0034797,C00540,P00390,2024-07-09,2024-07-20,10,658.59,0.15
O0034798,C00918,P00423,2024-08-26,2024-09-04,1,259.73,0.1
O0034799,C00789,P00256,2024-07-28,2024-08-11,10,790.52,0.05
O0034800,C00524,P00386,2025-01-25,2025-02-06,3,346.9,0
O0034801,C00235,P00245,2024-05-16,2024-05-27,8,2327.48,0.1
O0034802,C00102,P00105,2024-02-23,2024-02-24,4,2097.22,0
O0034803,C00897,P00052,2024-05-30,2024-06-12,10,1453.13,0
O0034804,C00833,P00196,2024-04-02,2024-04-10,4,2130.04,0.1
O0034805,C00254,P00350,2025-02-13,2025-02-23,8,286.11,0
O0034806,C00902,P00257,2024-03-26,2024-04-03,10,21.72,0.2
O0034807,C00153,P00097,2024-07-02,2024-07-10,7,2223.84,0.15
O0034808,C00685,P00003,2025-03-20,2025-03-29,1,2061.45,0.2
O0034809,C00255,P00421,2024-11-09,2024-11-23,8,1602.29,0
O0034810,C00792,P00342,2024-12-01,2024-12-06,3,1796.97,0
O0034811,C00174,P00037,2024-11-22,2024-11-28,2,2204.09,0.2
O0034812,C00771,P00410,2024-02-14,2024-02-21,6,1005.04,0.15
O0034813,C00853,P00016,2024-05-09,2024-05-12,4,1922.99,0
O0034814,C00387,P00257,2024-01-13,2024-01-17,1,1384.6,0
O0034815,C00208,P00201,2024-06-16,2024-06-20,10,1686.54,0
O0034816,C00838,P00208,2024-05-28,2024-06-09,5,94.19,0.1
O0034817,C00289,P00109,2025-02-26,2025-03-02,4,1001.05,0.15
O0034818,C00449,P00201,2024-02-06,2024-02-06,1,937.28,0
O0034819,C00491,P00115,2024-08-17,2024-08-24,6,1751.07,0.2
O0034820,C00480,P00031,2025-03-13,2025-03-25,10,2376.67,0
O0034821,C00094,P00286,2024-04-18,2024-04-28,2,228.28,0.05
O0034822,C00595,P00361,2024-03-13,2024-03-21,4,1408.66,0
O0034823,C00019,P00387,2024-04-14,2024-04-20,10,48.57,0
O0034824,C00361,P00473,2024-07-05,2024-07-10,5,638.46,0
O0034825,C00572,P00068,2024-11-11,2024-11-19,5,157.82,0.15
O0034826,C00236,P00166,2024-01-30,2024-02-11,7,165.52,0
O0034827,C00798,P00044,2024-09-13,2024-09-25,4,680.97,0.1
O0034828,C00426,P00441,2024-09-19,2024-09-21,2,2307.4,0
O0034829,C00401,P00305,2024-09-26,2024-10-10,6,2458.62,0.05
O0034830,C00517,P00437,2024-09-11,2024-09-18,2,1615.12,0
O0034831,C00538,P00206,2024-10-22,2024-10-23,3,2374.2,0.15
O0034832,C00523,P00204,2024-12-26,2024-12-29,3,2320.53,0.15
O0034833,C00116,P00247,2024-04-29,2024-05-06,9,788.04,0
O0034834,C00219,P00112,2024-12-30,2025-01-03,3,2326.95,0
O0034835,C00285,P00107,2024-12-24,2025-01-04,7,887.55,0
O0034836,C00224,P00153,2025-01-11,2025-01-20,7,2019.63,0
O0034837,C00940,P00446,2024-03-11,2024-03-20,4,1276.76,0.05
O0034838,C00352,P00206,2024-06-15,2024-06-25,7,640.7,0
O0034839,C00391,P00307,2025-02-09,2025-02-22,2,660.34,0.15
O0034840,C00671,P00431,2024-08-03,2024-08-11,3,1084.63,0
O0034841,C00132,P00159,2024-07-10,2024-07-19,7,137.47,0
O0034842,C00298,P00446,2024-03-15,2024-03-28,5,815.0,0.2
O0034843,C00163,P00458,2025-01-11,2025-01-16,10,1524.19,0.05
O0034844,C00608,P00478,2025-02-27,2025-03-13,1,2112.57,0.2
O0034845,C00377,P00256,2024-03-21,2024-03-21,10,465.34,0
O0034846,C00447,P00174,2024-11-16,2024-11-30,5,181.71,0
O0034847,C00319,P00104,2025-02-03,2025-02-17,7,1351.4,0
O0034848,C00191,P00473,2024-10-21,2024-10-29,9,1530.06,0.2
O0034849,C00278,P00342,2024-04-03,2024-04-06,9,1872.87,0
O0034850,C00592,P00370,2024-08-23,2024-08-30,3,1902.09,0
O0034851,C00427,P00489,2024-06-02,2024-06-02,3,1715.18,0.2
O0034852,C00306,P00414,2025-01-10,2025-01-23,1,700.66,0.15
O0034853,C00673,P00213,2025-01-08,2025-01-21,6,2322.15,0
O0034854,C00822,P00461,2025-03-11,2025-03-18,1,328.63,0.15
O0034855,C00664,P00203,2024-05-31,2024-06-07,5,1590.03,0.15
O0034856,C00172,P00305,2024-10-12,2024-10-14,9,270.83,0.15
O0034857,C00445,P00330,2024-05-02,2024-05-12,3,423.36,0.2
O0034858,C00883,P00119,2024-06-01,2024-06-02,7,1528.26,0.15
O0034859,C00936,P00396,2024-03-31,2024-04-12,2,1207.98,0
O0034860,C00834,P00251,2024-01-21,2024-01-26,4,1977.96,0
O0034861,C00320,P00402,2024-09-17,2024-09-26,9,1071.02,0
O0034862,C00928,P00059,2024-07-23,2024-07-26,3,603.52,0.15
O0034863,C00634,P00306,2024-10-31,2024-11-09,9,2459.56,0
O0034864,C00370,P00430,2024-11-12,2024-11-14,7,605.62,0
O0034865,C00958,P00263,2024-11-12,2024-11-18,5,1965.17,0.1
O0034866,C00106,P00397,2024-10-14,2024-10-20,7,2212.81,0.2
O0034867,C00788,P00185,2025-02-22,2025-02-27,1,2306.71,0.05
O0034868,C00292,P00093,2024-05-18,2024-05-20,9,2016.51,0.2
O0034869,C00948,P00379,2025-02-12,2025-02-25,1,2012.34,0.05
O0034870,C00519,P00123,2024-11-03,2024-11-13,5,677.94,0.2
O0034871,C00951,P00367,2024-01-26,2024-01-28,1,845.25,0.2
O0034872,C00408,P00194,2024-03-05,2024-03-09,4,1263.29,0.05
O0034873,C00682,P00162,2024-01-10,2024-01-18,8,2474.72,0.1
O0034874,C00536,P00107,2025-03-24,2025-03-24,9,240.43,0.05
O0034875,C00645,P00101,2025-02-11,2025-02-12,1,995.79,0.1
O0034876,C00361,P00139,2024-09-13,2024-09-14,1,2150.09,0.15
O0034877,C00248,P00222,2024-11-30,2024-12-13,6,354.23,0
O0034878,C00336,P00102,2024-06-15,2024-06-25,9,498.03,0
O0034879,C00200,P00412,2024-12-14,2024-12-14,6,2324.12,0.1
O0034880,C00316,P00047,2024-10-01,2024-10-07,1,427.7,0.05
O0034881,C00822,P00446,2024-07-18,2024-07-26,3,626.47,0.15
O0034882,C00435,P00120,2024-12-31,2025-01-03,10,2270.73,0
O0034883,C00591,P00260,2025-02-15,2025-02-15,6,1638.92,0
O0034884,C00175,P00340,2024-05-20,2024-06-01,9,1705.59,0.1
O0034885,C00569,P00494,2024-03-14,2024-03-28,1,2156.1,0
O0034886,C00865,P00368,2024-01-08,2024-01-13,8,1327.02,0
O0034887,C00187,P00018,2024-10-10,2024-10-18,9,2347.72,0
O0034888,C00482,P00479,2024-08-20,2024-08-25,9,2300.49,0
O0034889,C00508,P00236,2024-05-18,2024-05-18,7,45.78,0.2
